<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.04.25	13:00:00	65182	65387	65117	65352	10094	23341	1
2016.04.25	14:00:00	65357	65522	65297	65372	13968	32302	1
2016.04.25	15:00:00	65377	65432	65207	65297	14244	34033	1
2016.04.25	16:00:00	65292	65292	64922	65092	15530	37694	0
2016.04.25	17:00:00	65092	65217	64987	65052	5888	15596	1
2016.04.26	09:00:00	65467	65682	65287	65562	15186	36514	1
2016.04.26	10:00:00	65557	65752	65122	65427	36144	81591	1
2016.04.26	11:00:00	65437	65887	65417	65837	32583	75329	1
2016.04.26	12:00:00	65832	66367	65832	66262	24541	56261	1
2016.04.26	13:00:00	66267	66367	66152	66307	14236	30672	1
2016.04.26	14:00:00	66302	66477	66142	66322	16427	38220	0
2016.04.26	15:00:00	66327	66527	66307	66387	16496	36959	1
2016.04.26	16:00:00	66387	66657	66347	66612	16650	36912	1
2016.04.26	17:00:00	66607	66937	66567	66937	9902	26607	1
2016.04.27	09:00:00	66622	67219	66591	67089	15273	35083	1
2016.04.27	10:00:00	67089	67669	67004	67469	36932	87323	1
2016.04.27	11:00:00	67474	67764	67274	67279	30593	71748	1
2016.04.27	12:00:00	67279	67749	67219	67699	21302	48970	0
2016.04.27	13:00:00	67694	67814	67524	67739	12231	27608	1
2016.04.27	14:00:00	67734	67994	67634	67909	12517	30624	1
2016.04.27	15:00:00	67919	68154	67744	68049	24524	55840	1
2016.04.27	16:00:00	68049	68394	68039	68319	18170	44769	1
2016.04.27	17:00:00	68319	68639	68234	68639	7795	22542	1
2016.04.28	09:00:00	68000	68514	67980	68479	18255	42024	0
2016.04.28	10:00:00	68484	68609	68099	68549	35252	78173	1
2016.04.28	11:00:00	68559	68744	68434	68729	23706	55388	1
2016.04.28	12:00:00	68724	68999	68714	68754	20315	47134	1
2016.04.28	13:00:00	68749	68869	68544	68734	13094	29698	1
2016.04.28	14:00:00	68739	68774	68389	68439	16492	39505	1
2016.04.28	15:00:00	68439	68584	68269	68299	17522	40753	1
2016.04.28	16:00:00	68309	68314	67804	68109	25072	59426	0
2016.04.28	17:00:00	68099	68529	68029	68529	11573	31437	1
2016.04.29	09:00:00	68352	68620	68185	68410	16201	37434	1
2016.04.29	10:00:00	68415	68600	67855	67865	37454	87504	1
2016.04.29	11:00:00	67860	68390	67650	68135	39449	95645	1
2016.04.29	12:00:00	68140	68305	67435	67515	28289	66742	1
2016.04.29	13:00:00	67510	67745	67265	67600	18543	42048	1
2016.04.29	14:00:00	67600	67750	67385	67440	16229	38259	0
2016.04.29	15:00:00	67440	67605	67190	67405	20224	48006	1
2016.04.29	16:00:00	67405	67750	67365	67570	16638	37989	1
2016.04.29	17:00:00	67565	67655	67370	67450	8568	21918	1
2016.05.02	09:00:00	67690	67940	67524	67655	14548	32403	1
2016.05.02	10:00:00	67670	67765	66795	66975	40573	93707	1
2016.05.02	11:00:00	66985	67540	66860	67515	32986	74464	1
2016.05.02	12:00:00	67510	67670	67135	67185	22202	50075	0
2016.05.02	13:00:00	67195	67220	66995	67090	13354	29503	1
2016.05.02	14:00:00	67095	67315	67025	67080	12875	29745	1
2016.05.02	15:00:00	67085	67425	67055	67215	14856	35491	1
2016.05.02	16:00:00	67215	67225	66840	66970	16866	38963	1
2016.05.02	17:00:00	66965	67080	66915	67000	5118	13042	1
2016.05.03	09:00:00	66295	66344	65941	66176	19627	49198	1
2016.05.03	10:00:00	66181	66206	65676	65696	31425	71737	0
2016.05.03	11:00:00	65691	65721	65426	65561	26464	62568	1
2016.05.03	12:00:00	65566	65966	65531	65841	17340	39816	1
2016.05.03	13:00:00	65841	65876	65636	65751	13468	31447	1
2016.05.03	14:00:00	65751	65991	65731	65811	12505	27596	1
2016.05.03	15:00:00	65811	65956	65601	65671	15162	35379	1
2016.05.03	16:00:00	65676	65761	65396	65441	16564	39982	1
2016.05.03	17:00:00	65431	65656	65381	65581	7357	19073	0
2016.05.04	09:00:00	64998	65155	64715	64950	19582	48898	1
2016.05.04	10:00:00	64955	65310	64935	65240	34006	82146	1
2016.05.04	11:00:00	65250	65595	65210	65485	32428	78195	1
2016.05.04	12:00:00	65480	65780	65200	65735	22995	56983	1
2016.05.04	13:00:00	65725	65950	65680	65690	17754	43776	1
2016.05.04	14:00:00	65690	65765	65430	65435	16144	40115	1
2016.05.04	15:00:00	65440	65490	65295	65440	14978	35909	0
2016.05.04	16:00:00	65440	65735	65330	65725	13996	33140	1
2016.05.04	17:00:00	65730	65840	65650	65840	6193	17815	1
2016.05.05	09:00:00	66141	66438	66063	66383	16806	37858	1
2016.05.05	10:00:00	66383	66398	65813	65993	35618	85315	1
2016.05.05	11:00:00	65983	66138	65588	65638	29070	66843	1
2016.05.05	12:00:00	65638	65658	64913	64963	27809	68168	1
2016.05.05	13:00:00	64953	65133	64578	64808	23717	59968	0
2016.05.05	14:00:00	64803	64873	64293	64618	25664	61785	1
2016.05.05	15:00:00	64618	65073	64498	64878	27687	67580	1
2016.05.05	16:00:00	64878	65048	64673	64698	18229	43201	1
2016.05.05	17:00:00	64688	64983	64648	64918	9113	25021	1
2016.05.05	18:00:00	64908	64908	64908	64908	242	1401	0
2016.05.06	09:00:00	64726	64726	63932	64037	25659	59410	1
2016.05.06	10:00:00	64027	64832	64027	64742	39748	88888	1
2016.05.06	11:00:00	64742	65302	64737	64897	37486	84092	0
2016.05.06	12:00:00	64892	65072	64427	64432	23783	53967	1
2016.05.06	13:00:00	64437	64637	64262	64547	16087	35540	1
2016.05.06	14:00:00	64557	64692	64332	64577	17792	39776	1
2016.05.06	15:00:00	64582	64642	64342	64437	14273	29762	1
2016.05.06	16:00:00	64432	64827	64432	64782	20929	46481	1
2016.05.06	17:00:00	64782	64837	64667	64792	6174	15166	1
2016.05.06	18:00:00	64712	64712	64712	64712	254	1170	0
2016.05.09	09:00:00	64832	64938	64093	64168	20822	47379	0
2016.05.09	10:00:00	64168	64323	63603	63733	31151	69363	1
2016.05.09	11:00:00	63738	63768	62383	62978	36356	83403	1
2016.05.09	12:00:00	62978	63513	61968	63468	65517	163112	1
2016.05.09	13:00:00	63463	63563	63218	63523	14077	30738	1
2016.05.09	14:00:00	63528	63998	63523	63748	19519	45363	1
2016.05.09	15:00:00	63748	64033	63613	63998	18472	41515	1
2016.05.09	16:00:00	63998	64118	63528	63928	24819	59839	0
2016.05.09	17:00:00	63933	64008	63753	63868	5323	13020	1
2016.05.09	18:00:00	63838	63838	63838	63838	471	3188	0
2016.05.10	09:00:00	64330	64964	64318	64784	20645	47365	1
2016.05.10	10:00:00	64784	65209	64544	65134	36633	82472	1
2016.05.10	11:00:00	65134	65219	64884	64934	28173	65831	1
2016.05.10	12:00:00	64939	65079	64669	65004	20776	50087	1
2016.05.10	13:00:00	65014	65189	64984	65099	9690	23420	0
2016.05.10	14:00:00	65099	65369	64969	65334	16733	42110	1
2016.05.10	15:00:00	65334	65959	65279	65909	21876	54618	1
2016.05.10	16:00:00	65904	66309	65834	66274	23980	58168	1
2016.05.10	17:00:00	66274	66794	66269	66794	11881	31620	1
2016.05.10	18:00:00	66859	66859	66859	66859	261	1776	0
2016.05.11	09:00:00	66702	67601	66702	67506	24950	60136	1
2016.05.11	10:00:00	67516	67526	66391	66456	53993	124361	1
2016.05.11	11:00:00	66461	66921	66201	66836	42307	95178	0
2016.05.11	12:00:00	66846	66956	66466	66761	29986	69382	1
2016.05.11	13:00:00	66761	66856	66281	66296	20387	44782	1
2016.05.11	14:00:00	66296	66446	66076	66276	24770	62032	1
2016.05.11	15:00:00	66271	66311	65836	66176	24134	58652	1
2016.05.11	16:00:00	66176	66246	65946	65991	22113	51346	1
2016.05.11	17:00:00	66001	66096	65801	65836	9628	24697	1
2016.05.11	18:00:00	65746	65746	65746	65746	336	2525	0
2016.05.12	09:00:00	66480	66754	66254	66654	24525	56027	0
2016.05.12	10:00:00	66654	66899	66074	66179	49479	113640	1
2016.05.12	11:00:00	66174	66274	65824	66014	37813	91693	1
2016.05.12	12:00:00	66009	66219	65434	66159	35344	88190	1
2016.05.12	13:00:00	66154	67274	66034	66984	40280	103151	1
2016.05.12	14:00:00	66979	67034	66554	66984	24195	59843	1
2016.05.12	15:00:00	66984	67084	66664	66769	22521	54214	1
2016.05.12	16:00:00	66769	67154	66419	66484	27060	66827	0
2016.05.12	17:00:00	66479	66514	66189	66419	11450	29199	1
2016.05.12	18:00:00	66359	66359	66359	66359	219	1031	0
2016.05.13	09:00:00	65887	66447	65822	66252	22042	52890	1
2016.05.13	10:00:00	66257	66527	65537	65632	45455	109549	1
2016.05.13	11:00:00	65632	65712	65037	65397	42925	105745	1
2016.05.13	12:00:00	65397	65557	65127	65147	26099	65181	1
2016.05.13	13:00:00	65137	65192	64672	64757	21849	53663	1
2016.05.13	14:00:00	64742	64847	64357	64442	24428	56433	0
2016.05.13	15:00:00	64437	64592	64142	64512	30731	71129	1
2016.05.13	16:00:00	64512	64787	64457	64697	19811	50862	1
2016.05.13	17:00:00	64692	64752	64107	64212	10341	28377	1
2016.05.13	18:00:00	64212	64212	64212	64212	190	1153	0
2016.05.16	09:00:00	64597	64659	63929	64164	19139	42888	1
2016.05.16	10:00:00	64164	65014	64149	64784	38459	87378	1
2016.05.16	11:00:00	64799	65244	64744	65019	31076	70243	1
2016.05.16	12:00:00	65024	65194	64679	64929	21239	49461	0
2016.05.16	13:00:00	64934	64934	64524	64679	17005	37680	1
2016.05.16	14:00:00	64679	65004	64594	64919	18396	43501	1
2016.05.16	15:00:00	64914	65009	64644	64869	19453	45607	1
2016.05.16	16:00:00	64864	64954	64489	64604	19146	46459	1
2016.05.16	17:00:00	64594	64614	64354	64494	8308	19339	1
2016.05.16	18:00:00	64579	64579	64579	64579	288	1528	0
2016.05.17	09:00:00	64931	65249	64759	64834	23744	53697	1
2016.05.17	10:00:00	64819	64894	63429	63804	51729	126266	0
2016.05.17	11:00:00	63804	64224	63549	64124	31630	74736	1
2016.05.17	12:00:00	64124	64219	63924	63954	20389	48851	1
2016.05.17	13:00:00	63954	63964	63529	63574	16111	40300	1
2016.05.17	14:00:00	63569	63849	63469	63479	17354	41507	1
2016.05.17	15:00:00	63489	63494	63189	63334	25139	58972	1
2016.05.17	16:00:00	63339	63599	63284	63359	18961	43238	1
2016.05.17	17:00:00	63364	63489	63299	63369	6415	15657	0
2016.05.17	18:00:00	63509	63509	63509	63509	302	1561	0
2016.05.18	09:00:00	63120	63236	62561	62601	22622	51820	1
2016.05.18	10:00:00	62596	63276	62586	63261	33697	79304	1
2016.05.18	11:00:00	63261	63816	63146	63386	38942	93945	1
2016.05.18	12:00:00	63386	64006	63381	63866	25518	61427	1
2016.05.18	13:00:00	63876	63931	63666	63761	13907	32040	1
2016.05.18	14:00:00	63761	63966	63581	63846	19392	45600	1
2016.05.18	15:00:00	63871	63876	62746	63111	55282	128226	0
2016.05.18	16:00:00	63121	63351	62836	62881	24986	57003	1
2016.05.18	17:00:00	62876	62971	62796	62841	6839	16805	1
2016.05.18	18:00:00	62926	62926	62926	62926	238	1277	0
2016.05.19	09:00:00	62626	62626	62177	62247	21529	50023	1
2016.05.19	10:00:00	62242	62492	61982	62007	49902	113354	1
2016.05.19	11:00:00	62022	62162	61702	61837	39923	96617	1
2016.05.19	12:00:00	61837	62087	61792	62077	18856	44296	1
2016.05.19	13:00:00	62067	62342	62037	62087	18929	45113	0
2016.05.19	14:00:00	62092	62422	62072	62197	18328	44100	1
2016.05.19	15:00:00	62197	62502	62162	62257	22113	54739	1
2016.05.19	16:00:00	62262	62472	62107	62257	21714	54894	1
2016.05.19	17:00:00	62262	62637	62227	62382	9359	24480	1
2016.05.19	18:00:00	62372	62372	62372	62372	238	1102	0
2016.05.20	09:00:00	62749	63154	62743	62979	16951	41216	1
2016.05.20	10:00:00	62979	63299	62769	62909	43874	103534	1
2016.05.20	11:00:00	62909	63089	62589	62714	32133	76957	0
2016.05.20	12:00:00	62704	62924	62424	62449	22311	54028	1
2016.05.20	13:00:00	62439	62589	62264	62569	17004	40682	1
2016.05.20	14:00:00	62574	62574	62279	62349	14835	34803	1
2016.05.20	15:00:00	62349	62554	62064	62079	18539	45172	1
2016.05.20	16:00:00	62079	62264	61979	62129	16794	41146	1
2016.05.20	17:00:00	62134	62134	61844	61914	9215	26254	0
2016.05.20	18:00:00	61999	61999	61999	61999	234	1165	0
2016.05.23	09:00:00	60922	61081	60463	60558	21175	52695	1
2016.05.23	10:00:00	60558	60983	60498	60933	36934	84480	1
2016.05.23	11:00:00	60933	61208	60823	61068	31404	73044	1
2016.05.23	12:00:00	61068	61578	61008	61293	26920	63510	1
2016.05.23	13:00:00	61288	61468	61113	61448	18059	41872	1
2016.05.23	14:00:00	61453	61693	61398	61513	17685	43377	1
2016.05.23	15:00:00	61508	61583	61353	61458	16929	39872	0
2016.05.23	16:00:00	61453	61453	60978	61238	25564	63736	1
2016.05.23	17:00:00	61233	61493	60933	60983	10352	26367	1
2016.05.23	18:00:00	60978	60978	60978	60978	227	972	0
2016.05.24	09:00:00	61415	61901	61391	61851	15500	37782	1
2016.05.24	10:00:00	61856	62196	61681	61971	41722	97360	1
2016.05.24	11:00:00	61971	62111	61626	61686	29485	68531	1
2016.05.24	12:00:00	61691	61861	61516	61556	20101	46985	1
2016.05.24	13:00:00	61551	61591	61371	61446	13806	32924	0
2016.05.24	14:00:00	61441	61641	61241	61296	18313	44337	1
2016.05.24	15:00:00	61296	61386	61126	61226	16715	38015	1
2016.05.24	16:00:00	61226	61611	61156	61481	19928	46079	1
2016.05.24	17:00:00	61476	61566	61281	61516	6799	17361	1
2016.05.24	18:00:00	61511	61511	61511	61511	273	1691	0
2016.05.25	09:00:00	61885	62171	61671	61746	19776	47704	1
2016.05.25	10:00:00	61751	62271	61606	62166	35230	81659	1
2016.05.25	11:00:00	62156	62616	62151	62296	38988	91898	0
2016.05.25	12:00:00	62306	62486	61931	61996	25673	60941	1
2016.05.25	13:00:00	61996	62181	61891	62156	17527	40379	1
2016.05.25	14:00:00	62161	62276	61821	61836	19278	45450	1
2016.05.25	15:00:00	61846	61911	61331	61591	29175	69928	1
2016.05.25	16:00:00	61591	61666	61481	61536	12862	28504	1
2016.05.25	17:00:00	61536	61591	61391	61551	5889	15102	1
2016.05.25	18:00:00	61586	61586	61586	61586	148	1213	0
2016.05.27	09:00:00	61761	61913	61508	61543	17318	42373	0
2016.05.27	10:00:00	61538	61943	61358	61528	38678	92294	1
2016.05.27	11:00:00	61528	61808	61518	61693	22621	53527	1
2016.05.27	12:00:00	61688	61728	61338	61378	15173	37765	1
2016.05.27	13:00:00	61378	61403	61208	61273	11619	27534	1
2016.05.27	14:00:00	61268	61393	61063	61093	15435	38404	1
2016.05.27	15:00:00	61088	61198	60908	60953	15249	39753	1
2016.05.27	16:00:00	60948	61033	60753	60983	13366	35659	0
2016.05.27	17:00:00	60993	61123	60878	61113	6396	18178	1
2016.05.27	18:00:00	61153	61153	61153	61153	204	1095	0
2016.05.30	09:00:00	61249	61294	60874	61024	16384	39889	1
2016.05.30	10:00:00	61029	61034	60599	60694	21211	52536	1
2016.05.30	11:00:00	60694	60859	60614	60744	16979	40758	1
2016.05.30	12:00:00	60744	60929	60709	60784	9527	24271	1
2016.05.30	13:00:00	60784	60839	60699	60789	5819	13935	1
2016.05.30	14:00:00	60789	61099	60784	61049	10096	25466	0
2016.05.30	15:00:00	61049	61089	60879	61019	6115	15051	1
2016.05.30	16:00:00	61024	61034	60719	60754	5500	15030	1
2016.05.30	17:00:00	60759	60889	60699	60809	2709	8163	1
2016.05.30	18:00:00	60719	60719	60719	60719	283	1371	0
2016.05.31	09:00:00	60817	60817	60356	60531	18346	43734	1
2016.05.31	10:00:00	60531	61111	60426	60876	34043	85727	1
2016.05.31	11:00:00	60891	61166	60781	60841	33439	80168	1
2016.05.31	12:00:00	60836	60891	60546	60651	23155	56849	0
2016.05.31	13:00:00	60656	60881	60511	60711	18090	44020	1
2016.05.31	14:00:00	60711	60806	60526	60546	15411	37000	1
2016.05.31	15:00:00	60541	60581	60001	60141	36124	89844	1
2016.05.31	16:00:00	60141	60476	60121	60206	21374	54428	1
2016.05.31	17:00:00	60211	60441	60141	60226	9581	25034	1
2016.05.31	18:00:00	60131	60131	60131	60131	164	897	0
2016.06.01	09:00:00	59908	60071	59571	59891	19038	49828	1
2016.06.01	10:00:00	59886	60186	59736	60011	28610	73925	0
2016.06.01	11:00:00	60011	60286	59926	60206	26950	67607	1
2016.06.01	12:00:00	60211	60386	60056	60116	20156	50498	1
2016.06.01	13:00:00	60111	60196	59981	60171	14816	36798	1
2016.06.01	14:00:00	60171	60356	60126	60231	16988	42925	1
2016.06.01	15:00:00	60231	60551	60136	60536	22132	57758	1
2016.06.01	16:00:00	60531	60821	60486	60636	24983	68379	1
2016.06.01	17:00:00	60636	60816	60496	60646	10862	31109	0
2016.06.01	18:00:00	60566	60566	60566	60566	241	1393	0
2016.06.02	09:00:00	60582	61033	60582	60928	18116	45534	1
2016.06.02	10:00:00	60928	61023	60453	60998	40091	100222	1
2016.06.02	11:00:00	60998	61073	60753	60883	28601	69896	1
2016.06.02	12:00:00	60888	61468	60858	61418	26660	65412	1
2016.06.02	13:00:00	61418	61603	61293	61543	15261	37198	1
2016.06.02	14:00:00	61543	61688	61443	61618	17189	41800	0
2016.06.02	15:00:00	61623	61798	61543	61618	19177	46730	1
2016.06.02	16:00:00	61623	61958	61498	61923	19266	50567	1
2016.06.02	17:00:00	61918	61938	61788	61883	7694	19819	1
2016.06.02	18:00:00	61883	61883	61883	61883	290	1484	0
2016.06.03	09:00:00	61761	62424	61761	62364	27217	68161	1
2016.06.03	10:00:00	62374	62779	62109	62694	38063	95433	1
2016.06.03	11:00:00	62679	62719	62169	62464	33339	78785	1
2016.06.03	12:00:00	62464	62559	62054	62219	22747	56053	0
2016.06.03	13:00:00	62224	62424	62094	62229	16011	38864	1
2016.06.03	14:00:00	62234	62559	62199	62449	14901	36720	1
2016.06.03	15:00:00	62454	62644	62354	62539	19002	46770	1
2016.06.03	16:00:00	62539	62784	62434	62709	16495	42607	1
2016.06.03	17:00:00	62719	62794	62639	62654	8757	23204	1
2016.06.03	18:00:00	62599	62599	62599	62599	322	1489	0
2016.06.06	09:00:00	63028	63231	62923	63106	18710	49222	1
2016.06.06	10:00:00	63101	63126	62461	63006	46652	120355	0
2016.06.06	11:00:00	63011	63171	62891	62956	29364	71641	1
2016.06.06	12:00:00	62956	62971	62566	62611	22769	57528	1
2016.06.06	13:00:00	62611	62661	62121	62276	24820	63729	1
2016.06.06	14:00:00	62276	62521	62241	62481	19534	47982	1
2016.06.06	15:00:00	62486	62546	62356	62461	16954	41119	1
2016.06.06	16:00:00	62451	62661	62411	62516	17859	47313	1
2016.06.06	17:00:00	62516	62561	62361	62371	8646	26678	0
2016.06.06	18:00:00	62351	62351	62351	62351	314	1479	0
2016.06.07	09:00:00	62415	62650	61685	61860	22942	63125	1
2016.06.07	10:00:00	61860	62320	61855	62300	37830	99006	1
2016.06.07	11:00:00	62300	62685	62255	62525	30598	78776	1
2016.06.07	12:00:00	62520	62610	62300	62380	26097	66941	1
2016.06.07	13:00:00	62380	62450	62220	62420	20079	50651	1
2016.06.07	14:00:00	62425	62615	62385	62390	20726	53295	1
2016.06.07	15:00:00	62390	62510	62300	62430	19869	50981	0
2016.06.07	16:00:00	62435	62480	62180	62430	21042	54874	1
2016.06.07	17:00:00	62430	62635	62420	62615	11371	34489	1
2016.06.07	18:00:00	62645	62645	62645	62645	321	1783	0
2016.06.08	09:00:00	62817	63132	62717	62807	25132	66093	1
2016.06.08	10:00:00	62807	63667	62792	63587	44723	116705	1
2016.06.08	11:00:00	63587	63757	63332	63722	41266	108094	1
2016.06.08	12:00:00	63722	63932	63512	63762	26161	67855	1
2016.06.08	13:00:00	63767	63977	63762	63922	17409	43753	0
2016.06.08	14:00:00	63917	64067	63847	63937	17326	44455	1
2016.06.08	15:00:00	63937	64152	63872	63947	22253	59048	1
2016.06.08	16:00:00	63952	64087	63847	63982	17695	44113	1
2016.06.08	17:00:00	63982	64042	63892	63937	8780	23633	1
2016.06.08	18:00:00	63832	63832	63832	63832	376	1973	0
2016.06.09	09:00:00	63435	63687	63362	63617	25737	69578	1
2016.06.09	10:00:00	63617	63757	63142	63297	43715	113589	1
2016.06.09	11:00:00	63297	63352	63067	63187	27174	68765	0
2016.06.09	12:00:00	63177	63442	62937	63027	25587	65189	1
2016.06.09	13:00:00	63032	63122	62847	63052	14823	36601	1
2016.06.09	14:00:00	63052	63277	62967	63207	17865	43810	1
2016.06.09	15:00:00	63212	63267	63027	63192	17847	43320	1
2016.06.09	16:00:00	63187	63512	63182	63352	19455	51266	1
2016.06.09	17:00:00	63362	63402	63157	63207	9702	28084	1
2016.06.09	18:00:00	63207	63207	63207	63207	247	1081	0
2016.06.10	09:00:00	62454	62520	62300	62455	17803	48957	0
2016.06.10	10:00:00	62450	62540	61905	62035	40497	108076	1
2016.06.10	11:00:00	62040	62145	61830	61845	26914	66595	1
2016.06.10	12:00:00	61845	61865	61625	61710	19716	49495	1
2016.06.10	13:00:00	61715	61805	61525	61600	16734	43409	1
2016.06.10	14:00:00	61600	61625	61370	61490	18066	49661	1
2016.06.10	15:00:00	61500	61595	61405	61480	17308	46642	1
2016.06.10	16:00:00	61485	61485	61015	61030	21752	59060	0
2016.06.10	17:00:00	61025	61160	60915	60945	12624	37856	1
2016.06.10	18:00:00	60895	60895	60895	60895	299	2289	0
2016.06.13	09:00:00	60526	60655	60305	60420	21073	57413	1
2016.06.13	10:00:00	60415	60965	60245	60835	45306	114355	1
2016.06.13	11:00:00	60835	61315	60785	61260	33911	87345	1
2016.06.13	12:00:00	61265	61350	60960	60975	23351	61069	1
2016.06.13	13:00:00	60975	61280	60915	61195	17133	45131	1
2016.06.13	14:00:00	61190	61295	60940	60995	22373	58164	0
2016.06.13	15:00:00	61000	61265	60915	61155	21132	53329	1
2016.06.13	16:00:00	61155	61510	61045	61400	27887	73251	1
2016.06.13	17:00:00	61405	61450	61220	61355	9285	24857	1
2016.06.13	18:00:00	61345	61345	61345	61345	232	1029	0
2016.06.14	09:00:00	60773	61122	60773	61082	21322	56019	1
2016.06.14	10:00:00	61092	61592	61037	61447	36139	96930	1
2016.06.14	11:00:00	61447	61482	60467	60547	45496	120325	1
2016.06.14	12:00:00	60547	60552	60102	60122	29591	77554	0
2016.06.14	13:00:00	60122	60477	60097	60382	20637	54942	1
2016.06.14	14:00:00	60382	60432	59767	59797	30692	78516	1
2016.06.14	15:00:00	59797	59982	59532	59782	32137	82838	1
2016.06.14	16:00:00	59787	59987	59702	59927	24946	63464	1
2016.06.14	17:00:00	59917	60102	59792	59872	9460	25278	1
2016.06.14	18:00:00	59872	59872	59872	59872	193	1059	0
2016.06.15	09:00:00	60233	60418	60118	60143	15879	47498	1
2016.06.15	10:00:00	60143	60633	59913	60583	34067	86711	0
2016.06.15	11:00:00	60588	60788	60428	60773	24425	62215	1
2016.06.15	12:00:00	60768	60968	60533	60768	21394	52961	1
2016.06.15	13:00:00	60768	60798	60408	60408	15572	39427	1
2016.06.15	14:00:00	60413	60458	59388	60233	51375	128800	1
2016.06.15	15:00:00	60223	60508	60028	60483	35885	86190	1
2016.06.15	16:00:00	60488	60663	60098	60243	23623	60781	0
2016.06.15	17:00:00	60248	60313	60063	60248	7587	20648	1
2016.06.15	18:00:00	60133	60133	60133	60133	213	1309	0
2016.06.16	09:00:00	59749	59778	59438	59753	19838	51520	1
2016.06.16	10:00:00	59753	59888	59313	59408	37049	91616	1
2016.06.16	11:00:00	59408	59798	59283	59778	39211	99194	1
2016.06.16	12:00:00	59778	60258	59723	60013	30807	77310	1
2016.06.16	13:00:00	60018	60613	59983	60458	26701	69800	1
2016.06.16	14:00:00	60458	60593	60208	60268	22601	56125	0
2016.06.16	15:00:00	60278	60693	60258	60658	27595	70605	1
2016.06.16	16:00:00	60663	60863	60613	60853	19141	48940	1
2016.06.16	17:00:00	60848	60923	60808	60868	7926	24898	1
2016.06.16	18:00:00	60953	60953	60953	60953	231	1835	0
2016.06.17	09:00:00	61079	61600	61079	61565	18983	53088	1
2016.06.17	10:00:00	61565	61930	61445	61800	42120	109346	1
2016.06.17	11:00:00	61800	61900	61415	61505	31417	82006	1
2016.06.17	12:00:00	61505	61515	61225	61315	21957	56578	0
2016.06.17	13:00:00	61315	61430	61055	61090	16842	42538	1
2016.06.17	14:00:00	61100	61395	60995	61325	20760	52991	1
2016.06.17	15:00:00	61325	61410	61080	61130	21132	54081	1
2016.06.17	16:00:00	61140	61160	60915	61065	17881	49615	1
2016.06.17	17:00:00	61060	61095	60915	60950	7626	25412	1
2016.06.17	18:00:00	61130	61130	61130	61130	271	1848	0
2016.06.20	09:00:00	62325	62410	62013	62158	19686	54655	1
2016.06.20	10:00:00	62158	62438	61943	62128	39070	100321	0
2016.06.20	11:00:00	62133	62563	62068	62498	29987	78360	1
2016.06.20	12:00:00	62498	62633	62408	62558	19320	50969	1
2016.06.20	13:00:00	62553	62628	62463	62543	11543	31378	1
2016.06.20	14:00:00	62538	62633	62263	62273	18803	49812	1
2016.06.20	15:00:00	62278	62463	62188	62363	18718	51042	1
2016.06.20	16:00:00	62368	62373	61998	62173	21427	60194	1
2016.06.20	17:00:00	62168	62253	61988	62143	8569	27151	0
2016.06.20	18:00:00	62173	62173	62173	62173	253	1573	0
2016.06.21	09:00:00	62137	62333	61623	61763	28984	77089	1
2016.06.21	10:00:00	61763	61993	61443	61523	36746	93059	1
2016.06.21	11:00:00	61523	61523	61213	61403	27890	72732	1
2016.06.21	12:00:00	61403	61763	61393	61533	23071	58140	1
2016.06.21	13:00:00	61533	61983	61523	61818	18268	48073	1
2016.06.21	14:00:00	61818	62133	61803	62123	22381	57183	1
2016.06.21	15:00:00	62128	62543	62113	62378	26396	72208	0
2016.06.21	16:00:00	62383	62623	62293	62548	19853	54262	1
2016.06.21	17:00:00	62548	62668	62478	62598	7601	22521	1
2016.06.21	18:00:00	62618	62618	62618	62618	301	2022	0
2016.06.22	09:00:00	62990	63051	62729	62774	16512	48077	1
2016.06.22	10:00:00	62774	62879	62264	62554	45975	118718	1
2016.06.22	11:00:00	62579	63159	62559	62979	39464	103399	1
2016.06.22	12:00:00	62984	63079	62369	62559	37732	99991	1
2016.06.22	13:00:00	62554	62639	62329	62484	22924	58527	0
2016.06.22	14:00:00	62489	62519	61914	62114	28324	75108	1
2016.06.22	15:00:00	62109	62179	61889	61974	19383	50369	1
2016.06.22	16:00:00	61974	62019	61639	61709	21830	60026	1
2016.06.22	17:00:00	61704	61764	61594	61659	8185	26553	1
2016.06.22	18:00:00	61594	61594	61594	61594	237	1297	0
2016.06.23	09:00:00	62591	62680	62365	62450	16767	47047	1
2016.06.23	10:00:00	62450	62595	62090	62265	42938	105696	1
2016.06.23	11:00:00	62265	62975	62195	62910	39335	100060	0
2016.06.23	12:00:00	62920	63305	62805	63270	27122	71057	1
2016.06.23	13:00:00	63275	63305	63015	63170	16930	43983	1
2016.06.23	14:00:00	63165	63430	63080	63240	24867	66201	1
2016.06.23	15:00:00	63240	63325	63025	63200	23566	60181	1
2016.06.23	16:00:00	63210	63635	63025	63485	27779	74850	1
2016.06.23	17:00:00	63490	63880	63475	63880	11520	35186	1
2016.06.23	18:00:00	64090	64090	64090	64090	348	3025	0
2016.06.24	09:00:00	60596	61342	60371	61112	32987	89213	0
2016.06.24	10:00:00	61107	61957	60912	61832	51136	123277	1
2016.06.24	11:00:00	61837	62022	61137	61162	41224	102507	1
2016.06.24	12:00:00	61152	61507	61032	61307	30047	75704	1
2016.06.24	13:00:00	61302	61457	61197	61272	18688	44312	1
