<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.02.17	14:00:00	78520	78735	78520	78685	6366	24109	1
2017.02.17	14:15:00	78685	78690	78465	78495	7922	29097	1
2017.02.17	14:30:00	78500	78580	78415	78560	6871	25924	1
2017.02.17	14:45:00	78560	78615	78515	78535	4654	17078	1
2017.02.17	15:00:00	78540	78620	78495	78575	4453	16968	1
2017.02.17	15:15:00	78575	78725	78570	78715	5610	21449	1
2017.02.17	15:30:00	78710	78825	78660	78765	7705	28685	1
2017.02.17	15:45:00	78765	78885	78705	78765	6501	24778	1
2017.02.17	16:00:00	78760	78830	78690	78740	5376	19541	1
2017.02.17	16:15:00	78735	78740	78575	78605	5009	17641	1
2017.02.17	16:30:00	78605	78715	78575	78700	5043	19836	1
2017.02.17	16:45:00	78705	78795	78635	78660	5330	21101	1
2017.02.17	17:00:00	78660	78775	78660	78750	3615	14979	1
2017.02.17	17:15:00	78750	78750	78655	78675	3209	13662	0
2017.02.17	17:30:00	78670	78835	78630	78785	3810	13804	1
2017.02.17	17:45:00	78780	78820	78700	78715	2524	9229	1
2017.02.17	18:00:00	78715	78785	78670	78695	1237	5857	1
2017.02.17	18:15:00	78635	78635	78635	78635	309	2284	0
2017.02.20	09:00:00	79147	79366	79050	79331	6321	22319	1
2017.02.20	09:15:00	79331	79416	79316	79391	3548	12075	1
2017.02.20	09:30:00	79391	79451	79361	79411	3159	10689	1
2017.02.20	09:45:00	79416	79441	79351	79376	2382	8983	1
2017.02.20	10:00:00	79376	79521	79371	79426	6316	22798	1
2017.02.20	10:15:00	79426	79531	79411	79501	4734	17048	1
2017.02.20	10:30:00	79496	79506	79426	79436	3026	11958	1
2017.02.20	10:45:00	79436	79481	79401	79426	3190	10536	1
2017.02.20	11:00:00	79426	79446	79306	79306	5776	20266	1
2017.02.20	11:15:00	79306	79411	79306	79386	3666	13702	1
2017.02.20	11:30:00	79381	79431	79346	79371	3995	12304	1
2017.02.20	11:45:00	79371	79421	79291	79321	4631	16430	1
2017.02.20	12:00:00	79321	79361	79306	79346	1325	4257	1
2017.02.20	12:15:00	79346	79486	79346	79481	5205	19652	1
2017.02.20	12:30:00	79481	79501	79426	79481	2638	9720	1
2017.02.20	12:45:00	79481	79501	79446	79471	2091	7531	1
2017.02.20	13:00:00	79471	79646	79471	79631	5304	18959	1
2017.02.20	13:15:00	79631	79701	79626	79671	3741	13514	1
2017.02.20	13:30:00	79676	79686	79586	79606	2268	8766	1
2017.02.20	13:45:00	79606	79676	79601	79676	1565	5628	1
2017.02.20	14:00:00	79676	79696	79571	79591	2852	11310	1
2017.02.20	14:15:00	79591	79676	79576	79666	1801	6157	1
2017.02.20	14:30:00	79666	79676	79631	79651	958	3695	1
2017.02.20	14:45:00	79651	79736	79641	79721	2820	12288	1
2017.02.20	15:00:00	79716	79721	79676	79701	1799	6882	0
2017.02.20	15:15:00	79701	79711	79606	79656	2735	10831	1
2017.02.20	15:30:00	79656	79801	79636	79786	3625	15011	1
2017.02.20	15:45:00	79786	79806	79741	79766	1942	8355	1
2017.02.20	16:00:00	79771	79836	79741	79761	2229	9330	1
2017.02.20	16:15:00	79756	79776	79676	79691	2452	10386	1
2017.02.20	16:30:00	79696	79696	79636	79686	1939	7421	1
2017.02.20	16:45:00	79681	79756	79671	79741	1715	6662	1
2017.02.20	17:00:00	79741	79766	79666	79766	2040	7361	1
2017.02.20	17:15:00	79761	79771	79736	79756	1101	4293	1
2017.02.20	17:30:00	79756	79781	79671	79721	2304	10716	1
2017.02.20	17:45:00	79716	79771	79701	79721	1364	7692	1
2017.02.20	18:00:00	79726	79751	79676	79746	836	5580	1
2017.02.20	18:15:00	79691	79691	79691	79691	391	3827	0
2017.02.21	09:00:00	79971	80171	79911	79986	5250	19525	1
2017.02.21	09:15:00	79986	80106	79986	80046	5942	19986	1
2017.02.21	09:30:00	80051	80101	80001	80056	3811	13261	1
2017.02.21	09:45:00	80061	80141	80031	80136	4430	15311	1
2017.02.21	10:00:00	80141	80261	80071	80241	7564	26559	1
2017.02.21	10:15:00	80241	80256	80076	80086	7158	24127	1
2017.02.21	10:30:00	80086	80206	80046	80166	7089	24138	1
2017.02.21	10:45:00	80166	80191	80106	80151	3956	13581	1
2017.02.21	11:00:00	80156	80221	80141	80191	4568	15707	1
2017.02.21	11:15:00	80191	80286	80146	80181	7424	28347	1
2017.02.21	11:30:00	80181	80181	80026	80071	11914	39844	1
2017.02.21	11:45:00	80071	80096	79871	79996	11214	40934	1
2017.02.21	12:00:00	79996	79996	79836	79901	7961	28540	1
2017.02.21	12:15:00	79901	80006	79886	79921	5577	19634	1
2017.02.21	12:30:00	79921	79926	79816	79906	7204	25343	0
2017.02.21	12:45:00	79901	79921	79741	79806	8489	29478	1
2017.02.21	13:00:00	79806	79881	79781	79836	4344	15764	1
2017.02.21	13:15:00	79836	79931	79806	79821	5607	18595	1
2017.02.21	13:30:00	79826	79881	79781	79801	4182	14476	1
2017.02.21	13:45:00	79806	79961	79786	79956	5754	20252	1
2017.02.21	14:00:00	79961	80011	79936	79966	3918	14516	1
2017.02.21	14:15:00	79971	79986	79941	79976	2335	7751	1
2017.02.21	14:30:00	79981	79996	79876	79946	5031	17091	1
2017.02.21	14:45:00	79946	79966	79906	79941	2766	10709	1
2017.02.21	15:00:00	79941	79991	79876	79901	4327	16766	1
2017.02.21	15:15:00	79901	79906	79791	79831	4416	15183	1
2017.02.21	15:30:00	79831	79891	79791	79881	4433	15978	1
2017.02.21	15:45:00	79881	79961	79826	79951	5459	18599	1
2017.02.21	16:00:00	79951	80106	79946	80081	7459	26397	1
2017.02.21	16:15:00	80081	80136	80056	80086	3914	14288	1
2017.02.21	16:30:00	80086	80126	80011	80101	5102	17738	1
2017.02.21	16:45:00	80106	80131	80056	80121	3452	13752	1
2017.02.21	17:00:00	80121	80166	80066	80076	2997	10621	1
2017.02.21	17:15:00	80076	80171	80076	80166	3600	13604	1
2017.02.21	17:30:00	80166	80211	80121	80186	2894	10703	1
2017.02.21	17:45:00	80196	80266	80156	80246	3196	12980	1
2017.02.21	18:00:00	80246	80256	80191	80241	1276	6024	1
2017.02.21	18:15:00	80351	80351	80351	80351	426	4075	0
2017.02.22	09:00:00	79971	80014	79784	79799	7173	25811	1
2017.02.22	09:15:00	79799	79869	79729	79739	5859	20469	1
2017.02.22	09:30:00	79744	79804	79714	79789	4004	14651	1
2017.02.22	09:45:00	79789	79929	79769	79884	6256	21842	1
2017.02.22	10:00:00	79884	79994	79829	79899	8444	28399	1
2017.02.22	10:15:00	79899	79904	79769	79784	6599	21537	0
2017.02.22	10:30:00	79784	79834	79669	79684	8303	28524	1
2017.02.22	10:45:00	79679	79779	79614	79704	9110	29888	1
2017.02.22	11:00:00	79699	79774	79669	79749	4314	14557	1
2017.02.22	11:15:00	79749	79829	79719	79814	5168	18135	1
2017.02.22	11:30:00	79809	79914	79639	79654	14843	53369	1
2017.02.22	11:45:00	79659	79734	79549	79619	9263	33170	1
2017.02.22	12:00:00	79619	79639	79449	79539	7740	26745	1
2017.02.22	12:15:00	79534	79674	79514	79669	5206	18642	1
2017.02.22	12:30:00	79674	79799	79654	79724	7138	25151	1
2017.02.22	12:45:00	79724	79779	79609	79649	5967	21024	1
2017.02.22	13:00:00	79654	79659	79479	79489	5232	18069	1
2017.02.22	13:15:00	79494	79494	79384	79459	6416	21755	1
2017.02.22	13:30:00	79454	79494	79364	79439	4957	18198	1
2017.02.22	13:45:00	79439	79514	79379	79484	3853	13885	1
2017.02.22	14:00:00	79489	79594	79474	79529	4619	17171	1
2017.02.22	14:15:00	79534	79539	79459	79539	3984	14284	1
2017.02.22	14:30:00	79539	79574	79449	79469	4316	16135	1
2017.02.22	14:45:00	79464	79544	79399	79429	5758	20611	1
2017.02.22	15:00:00	79434	79579	79379	79559	6390	22978	1
2017.02.22	15:15:00	79564	79599	79509	79509	4510	15080	1
2017.02.22	15:30:00	79509	79579	79479	79529	3830	12746	1
2017.02.22	15:45:00	79529	79554	79414	79464	3843	13157	1
2017.02.22	16:00:00	79459	79589	79404	79459	6605	22169	1
2017.02.22	16:15:00	79454	79564	79434	79544	4807	16531	1
2017.02.22	16:30:00	79549	79574	79449	79494	3536	11369	1
2017.02.22	16:45:00	79494	79534	79454	79499	2607	8666	1
2017.02.22	17:00:00	79499	79534	79484	79499	1885	6891	0
2017.02.22	17:15:00	79499	79524	79454	79509	2506	9588	1
2017.02.22	17:30:00	79509	79604	79509	79549	4144	15193	1
2017.02.22	17:45:00	79554	79744	79549	79694	4734	17042	1
2017.02.22	18:00:00	79699	79779	79684	79744	1379	5963	1
2017.02.22	18:15:00	79764	79764	79764	79764	320	2132	0
2017.02.23	09:00:00	79994	80210	79988	80160	6933	24688	1
2017.02.23	09:15:00	80160	80225	80120	80200	3524	13426	1
2017.02.23	09:30:00	80200	80250	80195	80240	3708	13099	1
2017.02.23	09:45:00	80245	80265	80195	80220	2679	9882	1
2017.02.23	10:00:00	80215	80295	80155	80165	6964	23849	1
2017.02.23	10:15:00	80165	80225	80110	80115	6484	23268	1
2017.02.23	10:30:00	80115	80255	80030	80235	9137	32619	1
2017.02.23	10:45:00	80235	80615	80225	80605	15546	58994	1
2017.02.23	11:00:00	80605	80695	80540	80570	7620	30050	1
2017.02.23	11:15:00	80570	80650	80515	80590	5731	20220	1
2017.02.23	11:30:00	80590	80630	80410	80465	10927	36506	1
2017.02.23	11:45:00	80465	80485	80285	80335	10041	33856	1
2017.02.23	12:00:00	80340	80405	80190	80190	9051	33642	1
2017.02.23	12:15:00	80200	80200	79905	79945	10879	41806	1
2017.02.23	12:30:00	79950	80025	79670	79685	11313	42867	1
2017.02.23	12:45:00	79685	79790	79225	79385	16066	62516	1
2017.02.23	13:00:00	79385	79470	79010	79075	16124	60087	1
2017.02.23	13:15:00	79070	79380	79025	79340	11798	42413	1
2017.02.23	13:30:00	79345	79385	79200	79290	7555	26078	1
2017.02.23	13:45:00	79290	79330	79165	79180	5489	20621	1
2017.02.23	14:00:00	79170	79175	78805	78855	12159	45752	1
2017.02.23	14:15:00	78850	78865	78645	78855	10732	41180	1
2017.02.23	14:30:00	78855	78900	78590	78670	8984	32426	1
2017.02.23	14:45:00	78670	78800	78510	78530	8681	31689	0
2017.02.23	15:00:00	78520	78540	78205	78270	12759	46705	1
2017.02.23	15:15:00	78270	78375	78145	78180	9144	33454	1
2017.02.23	15:30:00	78180	78240	78075	78155	8737	31008	1
2017.02.23	15:45:00	78160	78280	78100	78255	6530	23158	1
2017.02.23	16:00:00	78250	78385	78215	78365	5423	20573	1
2017.02.23	16:15:00	78360	78415	78285	78340	4996	17578	1
2017.02.23	16:30:00	78340	78365	78150	78335	7166	26408	1
2017.02.23	16:45:00	78330	78375	78230	78275	4465	17504	1
2017.02.23	17:00:00	78270	78415	78245	78310	4333	16599	1
2017.02.23	17:15:00	78315	78370	78275	78355	2845	11687	1
2017.02.23	17:30:00	78360	78365	78160	78365	5192	21111	1
2017.02.23	17:45:00	78360	78375	78180	78215	3169	12959	1
2017.02.23	18:00:00	78210	78280	78210	78230	1236	5540	1
2017.02.23	18:15:00	78240	78240	78240	78240	324	2753	0
2017.02.24	09:00:00	77847	77847	77241	77426	9052	35597	1
2017.02.24	09:15:00	77431	77461	77286	77306	4280	15307	1
2017.02.24	09:30:00	77301	77376	77266	77326	3090	10414	1
2017.02.24	09:45:00	77326	77331	77126	77181	7144	24423	1
2017.02.24	10:00:00	77176	77271	77056	77081	9285	31857	1
2017.02.24	10:15:00	77081	77356	77066	77296	8919	30267	1
2017.02.24	10:30:00	77291	77496	77186	77436	10354	37273	1
2017.02.24	10:45:00	77436	77631	77431	77601	8131	29889	1
2017.02.24	11:00:00	77601	77701	77456	77646	8961	31589	1
2017.02.24	11:15:00	77641	77766	77591	77611	5606	19736	1
2017.02.24	11:30:00	77611	77686	77406	77596	15672	53385	1
2017.02.24	11:45:00	77596	77846	77281	77841	15140	56334	1
2017.02.24	12:00:00	77836	78036	77576	77616	14512	50518	1
2017.02.24	12:15:00	77621	77776	77451	77516	9809	34574	1
2017.02.24	12:30:00	77521	77861	77431	77826	9155	36048	0
2017.02.24	12:45:00	77836	77856	77691	77796	7531	27141	1
2017.02.24	13:00:00	77796	77921	77766	77861	7295	24033	1
2017.02.24	13:15:00	77856	77876	77601	77771	9610	32013	1
2017.02.24	13:30:00	77771	77871	77681	77856	4288	14441	1
2017.02.24	13:45:00	77861	77901	77706	77836	5441	18056	1
2017.02.24	14:00:00	77841	77961	77801	77851	6732	21723	1
2017.02.24	14:15:00	77846	77891	77611	77681	6883	22615	1
2017.02.24	14:30:00	77686	77686	77391	77456	8476	26892	1
2017.02.24	14:45:00	77456	77531	77396	77456	5259	16963	1
2017.02.24	15:00:00	77456	77481	77326	77451	6546	20238	1
2017.02.24	15:15:00	77451	77506	77351	77436	5626	19396	1
2017.02.24	15:30:00	77436	77576	77416	77566	4775	16728	1
2017.02.24	15:45:00	77561	77716	77516	77711	5428	19421	1
2017.02.24	16:00:00	77706	77746	77501	77531	4750	16218	1
2017.02.24	16:15:00	77531	77636	77476	77511	3966	11290	1
2017.02.24	16:30:00	77506	77516	77361	77431	4508	16436	1
2017.02.24	16:45:00	77431	77456	77366	77391	3880	12712	1
2017.02.24	17:00:00	77386	77416	77206	77266	5632	18880	1
2017.02.24	17:15:00	77266	77421	77191	77406	5194	18745	1
2017.02.24	17:30:00	77411	77491	77286	77306	4980	17315	1
2017.02.24	17:45:00	77311	77366	77126	77146	4322	16459	1
2017.02.24	18:00:00	77136	77346	77116	77291	1468	6653	1
2017.02.24	18:15:00	77376	77376	77376	77376	242	1686	0
2017.03.01	13:00:00	78133	78309	77964	78149	10280	35275	1
2017.03.01	13:15:00	78149	78199	77804	77849	9798	31649	1
2017.03.01	13:30:00	77849	77919	77724	77869	8796	29337	1
2017.03.01	13:45:00	77869	78029	77819	77849	6772	22621	1
2017.03.01	14:00:00	77849	78059	77844	78044	6080	20209	1
2017.03.01	14:15:00	78044	78099	77914	78054	7972	26009	0
2017.03.01	14:30:00	78054	78094	77924	77964	5314	17319	1
2017.03.01	14:45:00	77964	77999	77879	77944	4836	16616	1
2017.03.01	15:00:00	77944	77984	77684	77739	8828	30180	1
2017.03.01	15:15:00	77744	77764	77564	77684	8418	28516	1
2017.03.01	15:30:00	77684	77779	77649	77684	5298	19729	1
2017.03.01	15:45:00	77674	77839	77649	77724	6871	22409	1
2017.03.01	16:00:00	77724	77884	77714	77879	4605	16101	1
2017.03.01	16:15:00	77874	77894	77769	77784	5451	18373	1
2017.03.01	16:30:00	77789	77809	77619	77724	6938	23912	1
2017.03.01	16:45:00	77719	77804	77679	77794	3375	11410	1
2017.03.01	17:00:00	77794	77874	77664	77804	5930	21864	1
2017.03.01	17:15:00	77804	77914	77799	77859	4741	16879	1
2017.03.01	17:30:00	77859	77874	77734	77769	3437	13754	1
2017.03.01	17:45:00	77769	77884	77699	77799	3833	16101	1
2017.03.01	18:00:00	77789	77809	77714	77769	1006	5057	1
2017.03.01	18:15:00	77704	77704	77704	77704	310	2345	0
2017.03.02	09:00:00	77297	77509	77280	77484	5959	20704	1
2017.03.02	09:15:00	77479	77504	77354	77389	4284	14056	1
2017.03.02	09:30:00	77389	77394	77194	77234	6178	20732	1
2017.03.02	09:45:00	77234	77319	77194	77289	3898	13592	1
2017.03.02	10:00:00	77289	77444	77269	77404	7268	26138	1
2017.03.02	10:15:00	77409	77424	76909	77019	12027	42003	1
2017.03.02	10:30:00	77024	77139	76924	77064	9145	36074	1
2017.03.02	10:45:00	77059	77069	76784	76949	10208	36142	1
2017.03.02	11:00:00	76954	77089	76894	77059	6476	24610	1
2017.03.02	11:15:00	77064	77074	76989	77044	2766	9041	1
2017.03.02	11:30:00	77039	77304	76959	77269	16029	56910	1
2017.03.02	11:45:00	77269	77309	76989	77024	10799	36578	0
2017.03.02	12:00:00	77024	77039	76534	76539	18606	63944	1
2017.03.02	12:15:00	76539	76684	76384	76404	13200	46644	1
2017.03.02	12:30:00	76414	76614	76359	76524	7155	25091	1
2017.03.02	12:45:00	76524	76544	76274	76369	8621	29477	1
2017.03.02	13:00:00	76364	76434	76139	76244	10909	39733	1
2017.03.02	13:15:00	76244	76399	76169	76304	7499	25113	1
2017.03.02	13:30:00	76304	76379	76259	76319	4122	13516	1
2017.03.02	13:45:00	76319	76369	76179	76209	5398	19077	1
2017.03.02	14:00:00	76204	76304	76129	76219	6843	23568	1
2017.03.02	14:15:00	76224	76389	76194	76319	6427	21112	1
2017.03.02	14:30:00	76314	76419	76294	76339	4923	17760	1
2017.03.02	14:45:00	76344	76359	76244	76309	4543	15421	1
2017.03.02	15:00:00	76309	76364	76214	76224	5019	16551	1
2017.03.02	15:15:00	76224	76234	76024	76194	9726	32669	1
2017.03.02	15:30:00	76194	76279	76144	76194	4663	16472	1
2017.03.02	15:45:00	76194	76374	76174	76344	5721	18672	1
2017.03.02	16:00:00	76339	76459	76339	76399	6315	22409	1
2017.03.02	16:15:00	76394	76404	76304	76319	4115	14115	1
2017.03.02	16:30:00	76314	76399	76214	76354	5223	17693	1
2017.03.02	16:45:00	76359	76429	76264	76414	3664	11816	1
2017.03.02	17:00:00	76414	76519	76379	76419	4515	16311	1
2017.03.02	17:15:00	76419	76419	76254	76329	4790	16099	1
2017.03.02	17:30:00	76339	76404	76209	76239	5084	17482	1
2017.03.02	17:45:00	76244	76279	76144	76189	4566	17207	1
2017.03.02	18:00:00	76199	76274	76174	76274	1575	7024	1
2017.03.02	18:15:00	76269	76269	76269	76269	280	1988	0
2017.03.03	09:00:00	76386	76427	76052	76067	8562	27548	1
2017.03.03	09:15:00	76067	76327	76057	76262	7090	22970	1
2017.03.03	09:30:00	76257	76517	76242	76497	7404	23103	0
2017.03.03	09:45:00	76497	76592	76362	76512	9627	30622	1
2017.03.03	10:00:00	76512	76767	76512	76672	9485	32240	1
2017.03.03	10:15:00	76677	76827	76667	76732	7786	25682	1
2017.03.03	10:30:00	76737	76882	76672	76857	7403	24432	1
2017.03.03	10:45:00	76857	76922	76827	76872	6375	21253	1
2017.03.03	11:00:00	76872	76887	76607	76677	8104	27576	1
2017.03.03	11:15:00	76677	76757	76617	76687	5510	17821	1
2017.03.03	11:30:00	76687	76867	76677	76702	11844	36778	1
2017.03.03	11:45:00	76702	76817	76507	76587	11509	40122	1
2017.03.03	12:00:00	76587	76682	76457	76482	11089	39017	1
2017.03.03	12:15:00	76482	76552	76382	76412	8128	29038	1
2017.03.03	12:30:00	76412	76537	76342	76527	7272	23772	1
2017.03.03	12:45:00	76527	76807	76497	76797	9121	31473	1
2017.03.03	13:00:00	76797	76837	76722	76762	5482	18491	1
2017.03.03	13:15:00	76762	76877	76702	76862	6168	22403	1
2017.03.03	13:30:00	76867	77142	76867	77062	10814	38896	1
2017.03.03	13:45:00	77057	77202	77037	77067	5916	22327	1
2017.03.03	14:00:00	77067	77202	77062	77112	5571	19114	1
2017.03.03	14:15:00	77117	77152	76972	77062	6515	21526	1
2017.03.03	14:30:00	77057	77137	77032	77117	4206	14451	1
2017.03.03	14:45:00	77117	77142	76917	76962	6534	21917	1
2017.03.03	15:00:00	76957	77132	76822	76962	15611	53229	1
2017.03.03	15:15:00	76957	76977	76807	76882	8367	27193	1
2017.03.03	15:30:00	76887	77082	76872	77042	6052	19614	1
2017.03.03	15:45:00	77042	77147	77032	77067	5270	17128	1
2017.03.03	16:00:00	77067	77322	77052	77242	8093	24871	1
2017.03.03	16:15:00	77247	77357	77147	77272	7701	24972	0
2017.03.03	16:30:00	77277	77417	77262	77392	6202	18836	1
2017.03.03	16:45:00	77392	77427	77207	77262	6429	23068	1
2017.03.03	17:00:00	77262	77352	77177	77192	5679	19408	1
2017.03.03	17:15:00	77192	77302	77167	77212	4755	16105	1
2017.03.03	17:30:00	77212	77312	77182	77252	3807	12953	1
2017.03.03	17:45:00	77247	77377	77207	77357	3707	13492	1
2017.03.03	18:00:00	77352	77382	77242	77277	1327	6548	1
2017.03.03	18:15:00	77272	77272	77272	77272	304	2537	0
2017.03.06	09:00:00	76913	77102	76913	77017	4651	15052	1
2017.03.06	09:15:00	77022	77067	76872	76907	4418	14749	1
2017.03.06	09:30:00	76907	77007	76857	76967	4119	11359	1
2017.03.06	09:45:00	76967	77072	76947	77052	4155	12403	1
2017.03.06	10:00:00	77052	77292	76832	77267	15297	50754	1
2017.03.06	10:15:00	77267	77377	77132	77347	11042	34462	1
2017.03.06	10:30:00	77347	77452	77252	77282	8011	24164	1
2017.03.06	10:45:00	77282	77377	77052	77142	9838	29792	1
2017.03.06	11:00:00	77142	77197	76982	77107	6842	21201	1
2017.03.06	11:15:00	77112	77312	77037	77257	6999	21025	1
2017.03.06	11:30:00	77257	77267	76762	76822	18212	60343	1
2017.03.06	11:45:00	76822	77017	76702	76822	12723	43612	1
2017.03.06	12:00:00	76807	76952	76662	76902	11280	39432	1
2017.03.06	12:15:00	76902	76922	76707	76807	7344	24245	1
2017.03.06	12:30:00	76807	76882	76657	76802	6993	23442	1
2017.03.06	12:45:00	76797	76877	76597	76647	7127	23586	1
2017.03.06	13:00:00	76647	76682	76547	76627	7761	27341	1
2017.03.06	13:15:00	76637	76722	76587	76677	5220	16756	1
2017.03.06	13:30:00	76672	76897	76627	76737	8114	28052	1
2017.03.06	13:45:00	76742	76812	76667	76702	5185	19280	1
2017.03.06	14:00:00	76697	76827	76692	76757	4734	16656	0
2017.03.06	14:15:00	76762	76837	76687	76817	4012	14377	1
2017.03.06	14:30:00	76822	76847	76742	76807	3838	12378	1
2017.03.06	14:45:00	76807	76817	76612	76657	7234	25708	1
2017.03.06	15:00:00	76662	76782	76662	76742	3986	13114	1
2017.03.06	15:15:00	76742	76772	76627	76742	4865	15873	1
2017.03.06	15:30:00	76737	76887	76737	76872	7459	27754	1
2017.03.06	15:45:00	76872	76952	76772	76827	7098	27698	1
2017.03.06	16:00:00	76832	76837	76662	76682	6250	24537	1
2017.03.06	16:15:00	76687	76747	76622	76657	4420	15990	1
2017.03.06	16:30:00	76652	76772	76567	76592	6820	25463	1
2017.03.06	16:45:00	76597	76667	76587	76632	3320	11589	1
2017.03.06	17:00:00	76637	76737	76587	76602	3749	13512	1
2017.03.06	17:15:00	76597	76657	76502	76597	5233	18229	1
2017.03.06	17:30:00	76602	76757	76597	76737	3812	14567	1
2017.03.06	17:45:00	76737	76792	76557	76662	4411	18479	1
2017.03.06	18:00:00	76662	76737	76647	76737	1255	5299	1
2017.03.06	18:15:00	76822	76822	76822	76822	314	2994	0
2017.03.07	09:00:00	76736	77103	76733	76858	5794	16388	1
2017.03.07	09:15:00	76858	76943	76818	76933	2821	8422	1
2017.03.07	09:30:00	76933	76978	76873	76888	3643	11305	1
2017.03.07	09:45:00	76893	76978	76833	76913	5748	19270	1
2017.03.07	10:00:00	76913	77028	76908	76978	7511	25055	1
2017.03.07	10:15:00	76978	76983	76693	76783	11373	38480	1
2017.03.07	10:30:00	76783	76983	76718	76973	8984	31809	1
2017.03.07	10:45:00	76978	77133	76968	77098	8371	31094	1
2017.03.07	11:00:00	77098	77128	77008	77048	5510	20479	1
2017.03.07	11:15:00	77048	77058	76948	77033	5032	17671	1
2017.03.07	11:30:00	77033	77038	76618	76693	16706	60267	1
2017.03.07	11:45:00	76693	76698	76323	76438	19764	68610	0
2017.03.07	12:00:00	76443	76518	76358	76463	9092	32486	1
2017.03.07	12:15:00	76473	76538	76358	76488	7882	31547	1
2017.03.07	12:30:00	76493	76548	76423	76443	6767	22551	1
2017.03.07	12:45:00	76448	76493	76378	76468	3345	11043	1
2017.03.07	13:00:00	76473	76498	76353	76483	5438	18268	1
2017.03.07	13:15:00	76488	76503	76383	76428	3533	12890	1
2017.03.07	13:30:00	76428	76568	76368	76533	5017	18986	1
2017.03.07	13:45:00	76538	76628	76528	76568	4957	19280	1
2017.03.07	14:00:00	76573	76653	76533	76568	5040	17915	1
2017.03.07	14:15:00	76563	76593	76498	76523	4067	14900	1
2017.03.07	14:30:00	76523	76628	76508	76623	4195	15782	1
2017.03.07	14:45:00	76618	76633	76468	76483	4452	16004	1
2017.03.07	15:00:00	76483	76513	76358	76423	5832	20304	1
2017.03.07	15:15:00	76418	76488	76343	76393	6636	23793	1
2017.03.07	15:30:00	76393	76448	76303	76343	5547	20813	1
2017.03.07	15:45:00	76343	76403	76253	76303	6523	24617	1
2017.03.07	16:00:00	76303	76353	76273	76313	3405	12281	1
2017.03.07	16:15:00	76318	76373	76303	76353	3175	10768	1
2017.03.07	16:30:00	76353	76403	76293	76328	4661	15883	1
2017.03.07	16:45:00	76323	76353	76228	76258	3830	14351	1
2017.03.07	17:00:00	76263	76268	76178	76233	3849	14341	1
2017.03.07	17:15:00	76238	76238	76113	76133	3579	13715	1
2017.03.07	17:30:00	76133	76173	76033	76053	4529	17262	1
2017.03.07	17:45:00	76048	76108	75943	76058	4337	17714	1
2017.03.07	18:00:00	76053	76103	75993	76038	1397	6470	1
2017.03.07	18:15:00	75953	75953	75953	75953	299	2376	0
2017.03.08	09:00:00	75963	76013	75803	75943	6740	19156	1
2017.03.08	09:15:00	75943	76083	75943	76078	4945	16237	0
2017.03.08	09:30:00	76083	76133	76048	76098	3984	13122	1
2017.03.08	09:45:00	76093	76153	76058	76103	4102	15659	1
2017.03.08	10:00:00	76103	76113	75953	75993	7986	27763	1
2017.03.08	10:15:00	75988	75988	75573	75603	17358	61310	1
2017.03.08	10:30:00	75603	75658	75478	75573	9666	36296	1
2017.03.08	10:45:00	75573	75623	75503	75563	4306	14754	1
2017.03.08	11:00:00	75558	75638	75393	75628	8632	29783	1
2017.03.08	11:15:00	75628	75763	75533	75758	6708	24872	1
2017.03.08	11:30:00	75763	75778	75428	75508	14313	47889	1
2017.03.08	11:45:00	75508	75603	75373	75473	11712	41008	1
2017.03.08	12:00:00	75478	75548	75388	75503	6434	21476	1
2017.03.08	12:15:00	75503	75543	75408	75448	4610	16779	1
2017.03.08	12:30:00	75448	75523	75423	75468	4569	16663	1
2017.03.08	12:45:00	75473	75518	75273	75338	8154	29542	1
2017.03.08	13:00:00	75343	75343	75218	75218	5444	18147	1
2017.03.08	13:15:00	75223	75293	75148	75188	5584	20491	1
2017.03.08	13:30:00	75193	75198	75043	75048	6715	23910	1
2017.03.08	13:45:00	75053	75123	74973	75088	5718	21797	1
2017.03.08	14:00:00	75083	75083	74838	74848	6904	25614	1
2017.03.08	14:15:00	74848	74968	74843	74908	4980	18352	1
2017.03.08	14:30:00	74908	74958	74853	74933	3660	14023	1
2017.03.08	14:45:00	74928	74953	74713	74723	6493	23416	1
2017.03.08	15:00:00	74723	74868	74628	74843	8644	32738	1
2017.03.08	15:15:00	74843	75063	74803	74943	9820	37842	1
2017.03.08	15:30:00	74938	75193	74928	75168	8068	32650	1
2017.03.08	15:45:00	75173	75238	75088	75203	6048	23839	1
2017.03.08	16:00:00	75198	75283	75103	75133	7249	25748	1
2017.03.08	16:15:00	75133	75163	74853	74923	10281	36538	0
2017.03.08	16:30:00	74918	74963	74788	74803	6574	22760	1
2017.03.08	16:45:00	74803	75138	74798	75098	8316	33581	1
2017.03.08	17:00:00	75093	75238	75093	75183	4517	17730	1
2017.03.08	17:15:00	75178	75303	75073	75203	7259	25489	1
2017.03.08	17:30:00	75208	75218	75008	75043	4839	17538	1
2017.03.08	17:45:00	75038	75223	74973	75073	5148	22947	1
2017.03.08	18:00:00	75078	75083	74938	74978	1292	5941	1
2017.03.08	18:15:00	74878	74878	74878	74878	269	2044	0
2017.03.09	09:00:00	74571	74588	74286	74371	6318	22237	1
2017.03.09	09:15:00	74366	74446	74346	74416	2768	9150	1
