<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.02.03	11:30:00	50085	50370	50035	50280	10608	30019	1
2016.02.03	12:00:00	50280	50500	50280	50440	10856	30692	1
2016.02.03	12:30:00	50440	50470	49995	50145	16759	46924	1
2016.02.03	13:00:00	50135	50135	49760	49875	13161	37532	0
2016.02.03	13:30:00	49875	50080	49555	50020	18080	51179	1
2016.02.03	14:00:00	50015	50450	49830	50370	15719	42993	1
2016.02.03	14:30:00	50370	50620	50370	50540	15128	42381	1
2016.02.03	15:00:00	50545	50605	50310	50375	11667	33630	1
2016.02.03	15:30:00	50380	50625	50270	50590	11816	34162	1
2016.02.03	16:00:00	50585	50665	50390	50485	10354	30431	1
2016.02.03	16:30:00	50480	50505	50210	50410	9718	27896	1
2016.02.03	17:00:00	50415	50785	50405	50760	10624	29301	1
2016.02.03	17:30:00	50760	50840	50650	50700	7971	20994	1
2016.02.03	18:00:00	50700	50740	50510	50565	1211	4952	1
2016.02.04	09:00:00	50963	51836	50963	51676	11955	34764	1
2016.02.04	09:30:00	51671	51936	51536	51631	10277	27568	1
2016.02.04	10:00:00	51651	51896	51586	51706	9641	25312	1
2016.02.04	10:30:00	51701	51711	51326	51361	12240	36584	0
2016.02.04	11:00:00	51351	51356	50946	51136	13322	41513	1
2016.02.04	11:30:00	51136	51306	51051	51236	12522	36212	1
2016.02.04	12:00:00	51226	51866	51216	51761	16812	46645	1
2016.02.04	12:30:00	51761	52761	51761	52576	33043	88090	1
2016.02.04	13:00:00	52571	53036	52446	53016	21703	60472	1
2016.02.04	13:30:00	53021	53151	52681	52911	20339	58019	1
2016.02.04	14:00:00	52906	52906	52461	52471	16470	41729	1
2016.02.04	14:30:00	52461	52476	52041	52126	19100	53170	1
2016.02.04	15:00:00	52126	52386	52046	52341	14009	40089	1
2016.02.04	15:30:00	52346	52536	52236	52381	13368	34262	1
2016.02.04	16:00:00	52381	52596	52211	52306	13500	34728	1
2016.02.04	16:30:00	52306	52561	52111	52161	13053	35060	1
2016.02.04	17:00:00	52166	52471	52071	52296	10716	28918	1
2016.02.04	17:30:00	52301	52571	52251	52521	7073	19755	0
2016.02.04	18:00:00	52511	52511	52346	52401	1011	4064	1
2016.02.05	09:00:00	52668	52827	52054	52124	8909	21712	1
2016.02.05	09:30:00	52124	52364	52074	52194	7514	17599	1
2016.02.05	10:00:00	52199	52674	52144	52539	13792	33167	1
2016.02.05	10:30:00	52534	52574	52104	52544	15807	44587	1
2016.02.05	11:00:00	52544	52684	52429	52589	11001	30180	1
2016.02.05	11:30:00	52594	52834	52299	52534	22963	59011	1
2016.02.05	12:00:00	52539	52849	52499	52644	11072	29332	1
2016.02.05	12:30:00	52644	52719	52324	52599	18048	46825	1
2016.02.05	13:00:00	52604	52754	52379	52384	12737	32894	1
2016.02.05	13:30:00	52384	52649	52254	52534	12606	33590	1
2016.02.05	14:00:00	52544	52589	52319	52449	10204	26812	1
2016.02.05	14:30:00	52454	52544	52334	52359	7384	19241	1
2016.02.05	15:00:00	52359	52464	52229	52309	8707	23720	0
2016.02.05	15:30:00	52304	52339	52199	52274	6507	20069	1
2016.02.05	16:00:00	52274	52404	52239	52309	5986	18050	1
2016.02.05	16:30:00	52309	52319	52129	52174	6300	19577	1
2016.02.05	17:00:00	52174	52209	51959	51984	5807	16594	1
2016.02.05	17:30:00	51979	52054	51904	51979	4944	13520	1
2016.02.05	18:00:00	51989	52034	51864	51864	734	3621	1
2016.02.10	13:00:00	51168	51512	51092	51342	12621	35706	1
2016.02.10	13:30:00	51342	51627	51172	51217	17901	48688	1
2016.02.10	14:00:00	51222	51447	51107	51237	13007	35671	1
2016.02.10	14:30:00	51242	51587	51187	51577	9306	26304	1
2016.02.10	15:00:00	51582	51687	51442	51607	9500	27417	1
2016.02.10	15:30:00	51602	51742	51482	51587	9895	26744	1
2016.02.10	16:00:00	51592	51602	51452	51527	5925	16687	1
2016.02.10	16:30:00	51527	51672	51467	51582	6219	16943	1
2016.02.10	17:00:00	51587	51592	51352	51387	7092	20089	0
2016.02.10	17:30:00	51387	51627	51327	51547	5845	15105	1
2016.02.10	18:00:00	51557	51642	51497	51532	1205	5268	1
2016.02.11	09:00:00	50529	50922	50466	50822	5857	15455	1
2016.02.11	09:30:00	50822	50857	50627	50712	6411	15793	1
2016.02.11	10:00:00	50717	50892	50612	50887	9911	24489	1
2016.02.11	10:30:00	50877	50937	50522	50522	9461	24986	1
2016.02.11	11:00:00	50532	50552	50292	50327	10669	29317	1
2016.02.11	11:30:00	50322	50407	50257	50282	8846	23749	1
2016.02.11	12:00:00	50277	50467	50262	50457	7285	19534	1
2016.02.11	12:30:00	50462	50512	50177	50447	18542	50002	1
2016.02.11	13:00:00	50442	50607	50412	50512	12464	34017	1
2016.02.11	13:30:00	50512	50612	50382	50412	9943	28408	1
2016.02.11	14:00:00	50412	50522	50332	50417	10170	29092	1
2016.02.11	14:30:00	50417	50482	50347	50417	8773	24869	0
2016.02.11	15:00:00	50412	50422	50162	50177	10388	30667	1
2016.02.11	15:30:00	50177	50192	50022	50127	10669	32453	1
2016.02.11	16:00:00	50132	50162	50047	50057	7107	19718	1
2016.02.11	16:30:00	50062	50132	49912	50002	8995	24655	1
2016.02.11	17:00:00	50002	50007	49847	49887	7342	19083	1
2016.02.11	17:30:00	49882	50527	49867	50412	15426	42443	1
2016.02.11	18:00:00	50412	50442	50262	50327	1196	6299	1
2016.02.12	09:00:00	50676	50877	50606	50822	6583	18342	1
2016.02.12	09:30:00	50817	50962	50792	50852	5698	14383	1
2016.02.12	10:00:00	50852	50917	50492	50582	11653	30384	1
2016.02.12	10:30:00	50587	50802	50397	50687	11066	31037	1
2016.02.12	11:00:00	50687	50747	50537	50717	9002	23324	1
2016.02.12	11:30:00	50722	50872	50652	50752	11716	31596	1
2016.02.12	12:00:00	50747	50862	50727	50842	8541	24452	0
2016.02.12	12:30:00	50837	50947	50572	50637	19424	54928	1
2016.02.12	13:00:00	50632	50752	50532	50627	12169	32431	1
2016.02.12	13:30:00	50622	50657	50467	50542	9839	26765	1
2016.02.12	14:00:00	50542	50852	50532	50837	10281	30250	1
2016.02.12	14:30:00	50832	50867	50722	50727	8263	24529	1
2016.02.12	15:00:00	50727	50807	50722	50772	4983	13712	1
2016.02.12	15:30:00	50767	50832	50717	50757	5556	15322	1
2016.02.12	16:00:00	50752	50812	50617	50712	7257	18814	1
2016.02.12	16:30:00	50712	50877	50657	50787	7083	19007	1
2016.02.12	17:00:00	50782	50872	50742	50842	5581	14538	1
2016.02.12	17:30:00	50847	51022	50802	50957	7910	20415	1
2016.02.12	18:00:00	50962	51042	50882	51042	1039	4481	1
2016.02.15	09:00:00	51858	52064	51794	51909	3901	11502	1
2016.02.15	09:30:00	51904	52029	51869	51919	4906	13330	1
2016.02.15	10:00:00	51919	52009	51814	51844	6076	15684	0
2016.02.15	10:30:00	51854	51869	51684	51809	6730	17614	1
2016.02.15	11:00:00	51814	51844	51674	51759	4310	11794	1
2016.02.15	11:30:00	51754	51794	51704	51734	3621	9041	1
2016.02.15	12:00:00	51729	51769	51569	51584	6288	17584	1
2016.02.15	12:30:00	51584	51719	51514	51614	6707	18581	1
2016.02.15	13:00:00	51619	51634	51439	51464	6513	18136	1
2016.02.15	13:30:00	51464	51529	51439	51524	3278	9533	1
2016.02.15	14:00:00	51519	51564	51404	51434	4965	14131	1
2016.02.15	14:30:00	51429	51469	51379	51434	2781	7508	1
2016.02.15	15:00:00	51429	51449	51389	51424	1352	3770	1
2016.02.15	15:30:00	51429	51574	51384	51529	2930	9055	1
2016.02.15	16:00:00	51529	51699	51484	51634	3788	11565	1
2016.02.15	16:30:00	51629	51644	51444	51484	2260	7055	0
2016.02.15	17:00:00	51479	51514	51424	51439	1262	4715	1
2016.02.15	17:30:00	51439	51539	51379	51404	1675	6341	1
2016.02.15	18:00:00	51379	51409	51139	51309	936	4795	1
2016.02.16	09:00:00	51539	51625	51410	51580	5577	14608	1
2016.02.16	09:30:00	51575	51595	51260	51275	7437	18978	1
2016.02.16	10:00:00	51280	51540	51075	51540	11629	33040	1
2016.02.16	10:30:00	51540	51875	51535	51865	12040	36802	1
2016.02.16	11:00:00	51870	51925	51735	51870	8544	26716	1
2016.02.16	11:30:00	51870	51910	51685	51725	8771	24689	1
2016.02.16	12:00:00	51725	51855	51715	51815	6749	22611	1
2016.02.16	12:30:00	51815	51925	51705	51725	12688	39268	1
2016.02.16	13:00:00	51720	52005	51620	51925	15065	44798	1
2016.02.16	13:30:00	51920	52280	51870	52150	12561	37585	1
2016.02.16	14:00:00	52145	52210	52005	52100	9572	26285	1
2016.02.16	14:30:00	52105	52585	52105	52540	13288	38252	0
2016.02.16	15:00:00	52545	52680	52315	52345	10658	31008	1
2016.02.16	15:30:00	52345	52530	52330	52490	7309	18580	1
2016.02.16	16:00:00	52490	52585	52450	52470	6866	17885	1
2016.02.16	16:30:00	52470	52470	52270	52350	6475	19430	1
2016.02.16	17:00:00	52355	52460	52300	52420	5991	17025	1
2016.02.16	17:30:00	52415	52460	52245	52385	7027	17635	1
2016.02.16	18:00:00	52395	52405	52255	52385	896	3633	1
2016.02.17	09:00:00	52457	52922	52457	52852	5642	14670	1
2016.02.17	09:30:00	52852	52912	52772	52872	4195	10527	1
2016.02.17	10:00:00	52877	53117	52737	53077	8896	22295	1
2016.02.17	10:30:00	53087	53257	53072	53197	5723	15298	1
2016.02.17	11:00:00	53202	53202	53002	53062	6714	17163	1
2016.02.17	11:30:00	53062	53152	52992	53097	6118	15814	1
2016.02.17	12:00:00	53097	53237	53092	53222	6635	17652	0
2016.02.17	12:30:00	53227	53392	53097	53312	15491	39488	1
2016.02.17	13:00:00	53317	53457	53242	53377	10653	27341	1
2016.02.17	13:30:00	53377	53447	53347	53377	8697	23925	1
2016.02.17	14:00:00	53377	53537	53282	53517	10245	27639	1
2016.02.17	14:30:00	53517	53732	53482	53727	10541	29303	1
2016.02.17	15:00:00	53727	54032	53727	53972	15777	44468	1
2016.02.17	15:30:00	53977	54132	53957	54107	9240	26817	1
2016.02.17	16:00:00	54102	54102	53587	53692	11533	33033	1
2016.02.17	16:30:00	53697	53707	52502	53207	33317	91198	1
2016.02.17	17:00:00	53227	53547	53127	53162	14162	36883	1
2016.02.17	17:30:00	53167	53277	52962	53097	6915	19352	1
2016.02.17	18:00:00	53102	53142	52892	52927	693	2653	1
2016.02.18	09:00:00	52741	53243	52703	53173	8868	20701	1
2016.02.18	09:30:00	53178	53283	52848	52898	9846	22916	0
2016.02.18	10:00:00	52893	53258	52783	53048	14884	35780	1
2016.02.18	10:30:00	53043	53113	52683	52818	13102	32231	1
2016.02.18	11:00:00	52818	53023	52648	52898	9998	24751	1
2016.02.18	11:30:00	52898	53193	52898	53128	10044	26868	1
2016.02.18	12:00:00	53128	53218	53018	53178	7352	20515	1
2016.02.18	12:30:00	53183	53243	52803	53058	17431	46422	1
2016.02.18	13:00:00	53048	53133	52868	53123	9250	24060	1
2016.02.18	13:30:00	53123	53158	52838	52893	8366	22680	1
2016.02.18	14:00:00	52893	52893	52528	52638	16475	42126	1
2016.02.18	14:30:00	52648	52763	52573	52718	7948	20479	1
2016.02.18	15:00:00	52723	52923	52708	52873	7333	18235	1
2016.02.18	15:30:00	52873	52978	52798	52833	7988	19598	1
2016.02.18	16:00:00	52833	52983	52828	52973	4813	12388	1
2016.02.18	16:30:00	52968	53048	52843	52868	6843	17591	0
2016.02.18	17:00:00	52863	52913	52783	52863	5735	13729	1
2016.02.18	17:30:00	52858	53093	52853	53028	7315	17639	1
2016.02.18	18:00:00	53028	53068	52893	52893	1076	4276	1
2016.02.19	09:00:00	52804	52820	52610	52725	6219	15725	1
2016.02.19	09:30:00	52720	52770	52500	52600	7733	18258	1
2016.02.19	10:00:00	52590	52605	52360	52510	9633	26145	1
2016.02.19	10:30:00	52515	52625	52470	52590	7589	19310	1
2016.02.19	11:00:00	52590	52670	52480	52515	7920	20195	1
2016.02.19	11:30:00	52515	52545	52385	52455	7900	20777	1
2016.02.19	12:00:00	52455	52615	52435	52565	7085	19063	1
2016.02.19	12:30:00	52565	52740	52425	52625	14575	40713	1
2016.02.19	13:00:00	52625	52740	52495	52700	10321	27258	1
2016.02.19	13:30:00	52700	52790	52545	52555	9616	26645	1
2016.02.19	14:00:00	52555	52860	52530	52815	10919	30310	1
2016.02.19	14:30:00	52815	52975	52755	52925	10274	28130	0
2016.02.19	15:00:00	52920	52935	52705	52745	6490	17186	1
2016.02.19	15:30:00	52740	52800	52645	52710	7061	20025	1
2016.02.19	16:00:00	52710	52740	52595	52675	6669	19238	1
2016.02.19	16:30:00	52675	52765	52620	52760	5077	13474	1
2016.02.19	17:00:00	52760	53485	52760	53025	21474	55908	1
2016.02.19	17:30:00	53030	53135	52915	53040	6724	16599	1
2016.02.19	18:00:00	53055	53055	52920	52920	772	3405	1
2016.02.22	09:00:00	54264	54470	53880	54445	11328	30670	1
2016.02.22	09:30:00	54440	54590	54365	54530	7746	19637	1
2016.02.22	10:00:00	54530	54710	54330	54345	15300	40167	1
2016.02.22	10:30:00	54340	54610	54335	54545	9696	24865	1
2016.02.22	11:00:00	54540	54655	54490	54620	7371	18096	1
2016.02.22	11:30:00	54615	54885	54475	54700	19017	49253	1
2016.02.22	12:00:00	54710	54935	54710	54820	10918	27675	0
2016.02.22	12:30:00	54820	55015	54775	54935	9246	25006	1
2016.02.22	13:00:00	54935	55005	54805	54860	7699	19366	1
2016.02.22	13:30:00	54865	55025	54815	54930	8894	22323	1
2016.02.22	14:00:00	54930	55030	54900	55015	6321	16103	1
2016.02.22	14:30:00	55020	55185	55010	55140	9660	25968	1
2016.02.22	15:00:00	55140	55355	55115	55210	10581	28619	1
2016.02.22	15:30:00	55215	55405	55185	55330	10198	27132	1
2016.02.22	16:00:00	55335	55355	55195	55255	7189	18771	1
2016.02.22	16:30:00	55250	55365	55215	55225	6533	16751	1
2016.02.22	17:00:00	55220	55290	55135	55240	7078	18482	1
2016.02.22	17:30:00	55245	55490	55225	55435	7335	19515	1
2016.02.22	18:00:00	55450	55450	55315	55375	1137	5495	1
2016.02.23	09:00:00	55259	55259	54944	55114	6003	15136	1
2016.02.23	09:30:00	55119	55229	55034	55109	6708	15301	0
2016.02.23	10:00:00	55114	55189	54914	55149	11807	29695	1
2016.02.23	10:30:00	55149	55714	55144	55424	23252	61997	1
2016.02.23	11:00:00	55419	55484	55034	55124	14886	39335	1
2016.02.23	11:30:00	55124	55219	54924	55014	16181	40297	1
2016.02.23	12:00:00	55009	55049	54649	54764	13773	35870	1
2016.02.23	12:30:00	54764	54874	54519	54554	10920	28891	1
2016.02.23	13:00:00	54554	54634	54469	54514	9257	24548	1
2016.02.23	13:30:00	54514	54679	54444	54519	6939	18388	1
2016.02.23	14:00:00	54514	54559	54239	54369	11023	30526	1
2016.02.23	14:30:00	54364	54399	54249	54329	5644	14025	1
2016.02.23	15:00:00	54329	54499	54319	54464	6562	16666	1
2016.02.23	15:30:00	54464	54519	54364	54489	7475	19364	1
2016.02.23	16:00:00	54484	54599	54464	54474	7747	19550	1
2016.02.23	16:30:00	54474	54529	54359	54379	6444	16362	0
2016.02.23	17:00:00	54384	54394	54159	54264	6346	16118	1
2016.02.23	17:30:00	54264	54379	54179	54244	5836	14011	1
2016.02.23	18:00:00	54239	54344	54234	54264	795	3702	1
2016.02.24	09:00:00	53371	53446	52866	53061	11137	29684	1
2016.02.24	09:30:00	53056	53211	52976	53191	6968	16981	1
2016.02.24	10:00:00	53191	53281	53071	53171	10430	25375	1
2016.02.24	10:30:00	53171	53261	52996	53056	11383	28648	1
2016.02.24	11:00:00	53051	53071	52886	53051	7798	20019	1
2016.02.24	11:30:00	53051	53056	52656	52686	16765	40928	1
2016.02.24	12:00:00	52676	52856	52611	52801	11069	26729	1
2016.02.24	12:30:00	52806	53006	52701	52866	12689	31901	1
2016.02.24	13:00:00	52866	52921	52756	52791	6920	16914	1
2016.02.24	13:30:00	52786	53096	52776	53066	8977	23462	1
2016.02.24	14:00:00	53071	53271	53046	53141	10996	29938	0
2016.02.24	14:30:00	53136	53271	53041	53181	8460	22288	1
2016.02.24	15:00:00	53181	53416	53181	53276	11065	28388	1
2016.02.24	15:30:00	53276	53286	53076	53091	8360	20496	1
2016.02.24	16:00:00	53091	53331	53046	53261	9828	24726	1
2016.02.24	16:30:00	53261	53341	53221	53256	5700	14560	1
2016.02.24	17:00:00	53261	53646	53161	53591	9771	23012	1
2016.02.24	17:30:00	53596	53766	53496	53596	10315	25703	1
2016.02.24	18:00:00	53606	53691	53556	53646	877	3241	1
2016.02.25	09:00:00	53623	53717	53049	53124	10030	24872	1
2016.02.25	09:30:00	53124	53339	53079	53159	9095	21162	1
2016.02.25	10:00:00	53159	53449	52984	53424	13937	35394	1
2016.02.25	10:30:00	53429	53734	53299	53684	12399	32990	1
2016.02.25	11:00:00	53679	54024	53634	53744	15531	41163	1
2016.02.25	11:30:00	53744	53824	53439	53464	15725	38371	1
2016.02.25	12:00:00	53464	53489	53264	53459	10697	27027	0
2016.02.25	12:30:00	53454	53514	53169	53189	9260	22449	1
2016.02.25	13:00:00	53189	53319	53109	53249	8675	21767	1
2016.02.25	13:30:00	53249	53449	53239	53409	6733	16194	1
2016.02.25	14:00:00	53414	53439	53134	53189	7180	19364	1
2016.02.25	14:30:00	53194	53199	52859	52929	11921	29526	1
2016.02.25	15:00:00	52934	53139	52904	53089	6975	18078	1
2016.02.25	15:30:00	53089	53429	53069	53414	12833	34174	1
2016.02.25	16:00:00	53414	53539	53274	53339	10174	26563	1
2016.02.25	16:30:00	53339	53404	53209	53344	7059	17734	1
2016.02.25	17:00:00	53344	53439	53249	53269	5188	12564	1
2016.02.25	17:30:00	53269	53554	53254	53454	6287	15944	1
2016.02.25	18:00:00	53464	53494	53389	53479	725	2738	1
2016.02.26	09:00:00	54070	54283	53900	54020	8178	21038	1
2016.02.26	09:30:00	54025	54185	53935	54140	6249	14629	0
2016.02.26	10:00:00	54145	54375	53945	54060	13402	34236	1
2016.02.26	10:30:00	54040	54195	53955	54130	10547	25047	1
2016.02.26	11:00:00	54135	54195	53850	53895	12101	31771	1
2016.02.26	11:30:00	53900	53985	53490	53510	18569	49468	1
2016.02.26	12:00:00	53510	53550	53070	53080	14942	41014	1
2016.02.26	12:30:00	53075	53260	53070	53165	8772	22532	1
2016.02.26	13:00:00	53165	53360	53115	53120	8983	22491	1
2016.02.26	13:30:00	53115	53155	52970	53020	8846	23552	1
2016.02.26	14:00:00	53020	53135	52930	53085	7900	20108	1
2016.02.26	14:30:00	53085	53180	52920	53005	7838	20781	1
2016.02.26	15:00:00	53005	53225	53000	53170	7515	19113	1
2016.02.26	15:30:00	53170	53190	52840	52920	8549	23496	1
2016.02.26	16:00:00	52915	52970	52780	52930	7361	20848	1
2016.02.26	16:30:00	52925	52975	52795	52915	5245	15656	0
2016.02.26	17:00:00	52920	53135	52910	53050	6741	18099	1
2016.02.26	17:30:00	53055	53175	53030	53070	5085	14272	1
2016.02.26	18:00:00	53075	53105	52905	52905	877	3608	1
2016.02.29	09:00:00	53126	53512	53052	53447	7988	21535	1
2016.02.29	09:30:00	53447	53637	53427	53527	5990	14036	1
2016.02.29	10:00:00	53532	53727	53522	53662	11195	27036	1
2016.02.29	10:30:00	53657	54077	53652	54032	13595	36213	1
2016.02.29	11:00:00	54032	54312	54027	54162	14627	39875	1
2016.02.29	11:30:00	54162	54172	53927	54017	13613	37164	1
2016.02.29	12:00:00	54012	54217	53932	54117	10855	28517	1
2016.02.29	12:30:00	54122	54562	54122	54537	12178	34445	1
2016.02.29	13:00:00	54542	54852	54542	54717	14480	42393	1
2016.02.29	13:30:00	54722	54902	54667	54747	9212	24603	1
2016.02.29	14:00:00	54747	54807	54602	54637	8923	25205	0
2016.02.29	14:30:00	54637	54707	54562	54677	6753	18122	1
2016.02.29	15:00:00	54682	54737	54532	54677	8072	22317	1
2016.02.29	15:30:00	54672	54837	54577	54762	9706	27674	1
2016.02.29	16:00:00	54762	54772	54317	54507	14419	40860	1
2016.02.29	16:30:00	54507	54547	54332	54397	7182	18691	1
2016.02.29	17:00:00	54392	54402	54042	54227	13124	36298	1
2016.02.29	17:30:00	54227	54517	54177	54427	10838	28151	1
2016.02.29	18:00:00	54437	54457	54337	54382	971	3743	1
2016.03.01	09:00:00	55108	55560	55064	55525	12016	32226	1
2016.03.01	09:30:00	55525	55525	55270	55315	9157	23112	1
2016.03.01	10:00:00	55320	55490	55215	55285	13458	34442	1
2016.03.01	10:30:00	55285	55415	55245	55355	9591	25085	1
2016.03.01	11:00:00	55355	55435	55120	55140	12022	34404	1
2016.03.01	11:30:00	55135	55350	54965	55330	20185	55012	1
2016.03.01	12:00:00	55335	55460	55155	55360	13724	39399	0
2016.03.01	12:30:00	55355	55725	55310	55595	13898	39905	1
2016.03.01	13:00:00	55600	55970	55505	55960	13196	37763	1
2016.03.01	13:30:00	55965	56035	55835	55975	10631	29097	1
2016.03.01	14:00:00	55970	56220	55815	55835	16134	46394	1
2016.03.01	14:30:00	55835	56045	55825	55955	10511	27833	1
2016.03.01	15:00:00	55960	56115	55920	55985	10807	30646	1
2016.03.01	15:30:00	55980	56185	55895	56085	9532	26969	1
2016.03.01	16:00:00	56085	56130	55980	56040	6323	16637	1
2016.03.01	16:30:00	56040	56290	56015	56080	12097	33887	1
2016.03.01	17:00:00	56080	56200	56015	56035	5496	14802	1
2016.03.01	17:30:00	56040	56260	56025	56240	6165	16505	1
2016.03.01	18:00:00	56245	56345	56180	56345	963	4923	1
2016.03.02	09:00:00	56329	56528	56258	56393	8031	22092	1
2016.03.02	09:30:00	56388	56523	56363	56423	7585	19257	0
2016.03.02	10:00:00	56418	56583	56153	56323	17632	48401	1
2016.03.02	10:30:00	56318	56353	55998	56203	15381	41193	1
2016.03.02	11:00:00	56198	56223	55898	55933	14287	37836	1
2016.03.02	11:30:00	55933	56268	55818	56208	21922	58975	1
2016.03.02	12:00:00	56213	56513	56173	56368	13897	38473	1
2016.03.02	12:30:00	56368	56613	56093	56533	18899	52557	1
2016.03.02	13:00:00	56533	56968	56448	56968	17195	52055	1
2016.03.02	13:30:00	56968	57033	56783	56908	13683	40189	1
2016.03.02	14:00:00	56908	56933	56598	56623	13341	38957	1
2016.03.02	14:30:00	56623	56918	56598	56893	8004	22980	1
2016.03.02	15:00:00	56893	57078	56728	57038	12016	33946	1
2016.03.02	15:30:00	57043	57108	56853	56948	10453	29453	1
2016.03.02	16:00:00	56943	57073	56753	57073	11676	32199	1
2016.03.02	16:30:00	57073	57258	57008	57058	12434	34998	0
2016.03.02	17:00:00	57058	57088	56908	56908	7387	19140	1
2016.03.02	17:30:00	56908	57148	56783	57063	9180	26727	1
2016.03.02	18:00:00	57073	57098	57023	57038	781	4017	1
2016.03.03	09:00:00	57467	57989	57414	57814	10956	30657	1
2016.03.03	09:30:00	57824	58164	57744	57894	15348	39431	1
2016.03.03	10:00:00	57899	58369	57749	58239	17283	47661	1
2016.03.03	10:30:00	58259	58459	58074	58309	15823	43935	1
2016.03.03	11:00:00	58309	58399	58034	58064	12284	33358	1
2016.03.03	11:30:00	58069	58204	57834	58114	19652	54725	1
2016.03.03	12:00:00	58119	58299	57939	57989	13626	36923	1
2016.03.03	12:30:00	57994	58359	57994	58259	12479	35307	1
2016.03.03	13:00:00	58254	58554	58184	58224	16634	45694	1
2016.03.03	13:30:00	58219	58769	58164	58719	16404	46491	1
2016.03.03	14:00:00	58724	58919	58669	58814	12026	32083	0
2016.03.03	14:30:00	58819	59204	58769	59144	14049	37951	1
2016.03.03	15:00:00	59149	59904	59144	59644	24201	72417	1
2016.03.03	15:30:00	59644	59924	59549	59579	17693	49020	1
2016.03.03	16:00:00	59579	59654	58829	58864	23204	66910	1
2016.03.03	16:30:00	58859	59799	58824	59679	20654	54765	1
2016.03.03	17:00:00	59679	59999	59674	59889	15473	40406	1
2016.03.03	17:30:00	59894	60329	59844	60074	12337	33232	1
2016.03.03	18:00:00	60074	60114	59974	60054	1101	6116	1
2016.03.04	09:00:00	63805	63805	61883	61883	21947	61157	1
2016.03.04	09:30:00	62188	62933	62128	62878	17540	45093	1
2016.03.04	10:00:00	62878	63703	62433	63078	26729	74837	1
2016.03.04	10:30:00	63073	63443	62303	62353	22938	60059	1
2016.03.04	11:00:00	62358	62723	62133	62143	24873	64419	1
2016.03.04	11:30:00	62148	62678	61603	61733	35990	84704	1
2016.03.04	12:00:00	61733	62103	61518	61783	22724	54655	0
2016.03.04	12:30:00	61793	62463	61773	62358	16781	41806	1
2016.03.04	13:00:00	62358	62763	62303	62563	14679	36891	1
2016.03.04	13:30:00	62558	62583	62218	62478	13527	33237	1
2016.03.04	14:00:00	62473	62638	62143	62303	11882	26996	1
2016.03.04	14:30:00	62303	62688	62263	62623	12207	27985	1
2016.03.04	15:00:00	62628	62818	62353	62638	14659	34318	1
2016.03.04	15:30:00	62643	62753	62478	62713	9963	24324	1
2016.03.04	16:00:00	62718	62948	62238	62283	18161	39861	1
2016.03.04	16:30:00	62293	62408	61823	62188	17652	40361	1
2016.03.04	17:00:00	62193	62633	62113	62448	12604	28581	1
2016.03.04	17:30:00	62448	62643	62353	62543	8547	21305	1
2016.03.04	18:00:00	62543	62583	62343	62493	919	5255	1
2016.03.07	09:00:00	62183	63508	62018	63363	18299	44901	1
2016.03.07	09:30:00	63368	63493	63083	63268	13886	29471	0
2016.03.07	10:00:00	63263	63293	62728	62893	20231	46976	1
2016.03.07	10:30:00	62888	62888	61973	62048	27306	66774	1
2016.03.07	11:00:00	62048	62653	62018	62358	17681	43240	1
2016.03.07	11:30:00	62353	62838	62258	62363	34394	81957	1
2016.03.07	12:00:00	62358	62743	62188	62438	21571	50664	1
2016.03.07	12:30:00	62443	62758	62403	62583	14920	35240	1
2016.03.07	13:00:00	62583	62958	62538	62938	14479	36533	1
2016.03.07	13:30:00	62938	63133	62833	62983	16392	42283	1
2016.03.07	14:00:00	62988	63068	62758	62798	10362	25699	1
2016.03.07	14:30:00	62793	62938	62728	62813	10037	24524	1
2016.03.07	15:00:00	62813	62878	62453	62598	12162	30785	1
2016.03.07	15:30:00	62598	62638	62348	62403	10089	25781	1
2016.03.07	16:00:00	62403	62793	62373	62398	14652	36609	1
2016.03.07	16:30:00	62403	62508	62098	62388	12962	32252	0
2016.03.07	17:00:00	62383	62613	62308	62518	8462	20312	1
2016.03.07	17:30:00	62513	62763	62513	62693	8390	22647	1
2016.03.07	18:00:00	62698	62708	62613	62663	653	3503	1
2016.03.08	09:00:00	62057	62406	61836	62336	12217	28467	1
2016.03.08	09:30:00	62336	62531	62221	62436	13775	30279	1
2016.03.08	10:00:00	62441	62641	62276	62486	18513	43553	1
2016.03.08	10:30:00	62476	63591	62446	63391	30932	73091	1
2016.03.08	11:00:00	63391	63431	62771	62936	18272	46387	1
2016.03.08	11:30:00	62936	62951	62391	62416	24953	61551	1
2016.03.08	12:00:00	62416	62861	62396	62616	16561	38940	1
2016.03.08	12:30:00	62606	62671	62326	62376	10727	28341	1
2016.03.08	13:00:00	62371	62656	62271	62276	12962	31245	1
2016.03.08	13:30:00	62271	62486	62266	62406	9289	21087	1
2016.03.08	14:00:00	62396	62576	62346	62501	8364	19450	0
2016.03.08	14:30:00	62511	62741	62511	62666	10365	24163	1
2016.03.08	15:00:00	62666	62716	62486	62641	8750	20781	1
2016.03.08	15:30:00	62641	63041	62561	62986	14808	37668	1
2016.03.08	16:00:00	62981	63196	62811	63111	15146	37624	1
2016.03.08	16:30:00	63111	63166	62756	62906	11698	27909	1
2016.03.08	17:00:00	62911	62931	62556	62586	8826	20368	1
